1099.5	-2.318
1100	-4.244
1100.5	2.423
1101	10.448
1101.5	17.418
1102	27.005
1102.5	36.093
1103	37.704
1103.5	37.41
1104	37.844
1104.5	33.038
1105	24.188
1105.5	21.84
1106	18.41
1106.5	11.757
1107	12.92
1107.5	16.911
1108	12.566
1108.5	7.059
1109	1.7
1109.5	-5.922
1110	-6.236
1110.5	-1.326
1111	-1.939
1111.5	-0.677
1112	3.979
1112.5	3.708
1113	5.79
1113.5	9.525
1114	12.705
1114.5	13.665
1115	18.514
1115.5	28.294
1116	34.525
1116.5	36.503
1117	33.653
1117.5	19.66
1118	3.63
1118.5	-5.58
1119	-12.238
1119.5	-8.204
1120	4.505
1120.5	11.858
1121	12.909
1121.5	13.731
1122	12.483
1122.5	12.022
1123	14.022
1123.5	14.776
1124	13.874
1124.5	14.51
1125	12.344
1125.5	10.681
1126	10.922
1126.5	10.77
1127	5.159
1127.5	6.072
1128	11.27
1128.5	15.11
1129	18.706
1129.5	19.484
1130	17.604
1130.5	17.608
1131	20.597
1131.5	29.489
1132	36.933
1132.5	38.593
1133	36.808
1133.5	30.02
1134	17.158
1134.5	9.834
1135	7.969
1135.5	11.319
1136	14.023
1136.5	12.757
1137	11.561
1137.5	10.097
1138	6.011
1138.5	3.533
1139	4.001
1139.5	5.045
1140	9.841
1140.5	16.431
1141	20.412
1141.5	20.389
1142	19.279
1142.5	13.9
1143	11.144
1143.5	12.672
1144	19.011
1144.5	20.848
1145	16.699
1145.5	12.626
1146	8.645
1146.5	0.691
1147	-0.87
1147.5	5.942
1148	10.103
1148.5	13.688
1149	17.351
1149.5	18.726
1150	25.555
1150.5	33.85
1151	39.423
1151.5	46.648
1152	48.632
1152.5	36.868
1153	22.924
1153.5	10.884
1154	3.415
1154.5	4.217
1155	8.456
1155.5	12.339
1156	16.151
1156.5	16.492
1157	16.025
1157.5	19.116
1158	23.967
1158.5	26.199
1159	19.635
1159.5	12.362
1160	5.113
1160.5	-5.428
1161	-10.6
1161.5	-8.057
1162	-4.963
1162.5	-1.287
1163	5.803
1163.5	14.37
1164	18.668
1164.5	16.644
1165	13.091
1165.5	10.376
1166	10.594
1166.5	15.691
1167	25.396
1167.5	28.515
1168	26.076
1168.5	16.685
1169	3.582
1169.5	-9.698
1170	-14.805
1170.5	-13.556
1171	-8.512
1171.5	0.088
1172	9.64
1172.5	18.714
1173	25.25
1173.5	25.304
1174	18.747
1174.5	10.761
1175	1.314
1175.5	-1.139
1176	7.712
1176.5	19.897
1177	44.417
1177.5	0
